1000,1,22205248
1000,1,22221413
1000,1,22235184
1000,1,22310860
1000,1,21757723
1000,1,22263958
1000,1,19672142
1000,1,22347238
1000,1,21612402
1000,1,22936528
1000,1,22390489
1000,1,22358514
1000,1,22481353
1000,1,22354667
1000,1,22985103
1000,1,22544376
1000,1,21880647
1000,1,22960282
1000,1,22996309
1000,1,22570099
1000,1,23025534
1000,1,22932650
1000,1,21809104
1000,1,22581395
1000,1,23023420
1000,1,25445985
1000,1,22912808
1000,1,22957161
1000,1,22728640
1000,1,22827705
1000,1,23416664
1000,1,23066460
1000,1,22473639
1000,1,24380447
1000,1,20967008
1000,1,23043748
1000,1,25780765
1000,1,23185307
1000,1,23606223
1000,1,24081053
1000,1,24768065
1000,1,24421804
1000,1,21947262
1000,1,23794759
1000,1,24031926
1000,1,21974803
1000,1,23505855
1000,1,23699707
1000,1,24176196
1000,1,25039612
1000,1,21467046
1000,1,26079237
1000,1,23831894
1000,1,24261099
1000,1,20306580
1000,1,24073529
1000,1,21802316
1000,1,24332648
1000,1,22003206
1000,1,24444216
1000,1,22859364
1000,1,20601415
1000,1,24088362
1000,1,21426269
1000,1,24067754
1000,1,24175079
1000,1,20985282
1000,1,21538634
1000,1,21273961
1000,1,20159952
1000,1,21222319
1000,1,20664738
1000,1,21141353
1000,1,22555056
1000,1,21673346
1000,1,28345325
1000,1,28020304
1000,1,28384619
1000,1,20036506
1000,1,28256544
1000,1,28318530
1000,1,28416969
1000,1,28424909
1000,1,28389418
1000,1,22973171
1000,1,28212197
1000,1,22961269
1000,1,28574453
1000,1,28015144
1000,1,22723064
1000,1,28604749
1000,1,21541209
1000,1,28270636
1000,1,20835572
1000,1,22956304
1000,1,28572374
1000,1,28717249
1000,1,23078102
1000,1,23416328
1000,1,21343335
1000,1,28380410
1000,1,28373227
1000,1,23051447
1000,1,28596664
1000,1,23035943
1000,1,28910946
1000,1,22917823
1000,1,28917007
1000,1,21905929
1000,1,28810333
1000,1,29033098
1000,1,22540995
1000,1,22150927
1000,1,22456637
1000,1,30015206
1000,1,21905078
1000,1,29760260
1000,1,29844467
1000,1,18155266
1000,1,17067867
1000,1,20095597
1000,1,17432207
1000,1,20495803
1000,1,21169921
1000,1,21349486
1000,1,18522822
1000,1,21290737
1000,1,17331053
1000,1,18737457
1000,1,20424766
1000,1,17937475
1000,1,21651350
1000,1,19009585
1000,1,16870459
1000,1,20876719
1000,1,16817109
1000,1,17323900
1000,1,17161372
1000,1,20682407
1000,1,16915102
1000,1,18431943
1000,1,17403528
1000,1,21080926
1000,1,18627868
1000,1,20722171
1000,1,31387382
1000,1,20890991
1000,1,20548868
1000,1,21344743
1000,1,21269166
1000,1,31511678
1000,1,20786265
1000,1,21108116
1000,1,31578453
1000,1,20719446
1000,1,20968055
1000,1,35408465
1000,1,34068434
1000,1,34232285
1000,1,35533438
1000,1,18024557
1000,1,17630467
1000,1,17939889
1000,1,16729826
1000,1,17292581
1000,1,17378747
1000,1,34390445
1000,1,34564159
1000,1,18413919
1000,1,18811015
1000,1,19273663
1000,1,19719880
1000,1,17058936
1000,1,17166206
1000,1,19929382
1000,1,19223655
1000,1,19858479
1000,1,19582068
1000,1,34123557
1000,1,34724183
1000,1,34300722
1000,1,19284383
1000,1,34421583
1000,1,35814532
1000,1,37971151
1000,1,37736158
1000,1,38308005
1000,1,38280593
1000,1,39340937
1000,1,39382089
1000,1,21992572
1000,1,38098243
1000,1,38339769
1000,1,37939813
1000,1,38313119
1000,1,38146438
1000,1,38399906
1000,1,38486813
1000,1,23919437
1000,1,40462099
1000,1,40755396
1000,1,40751499
1000,1,40560853
1000,1,39760600
1000,1,20864717
1000,1,39855828
1000,1,39884807
1000,1,40718919
1000,1,39964531
1000,1,39886129
1000,1,39958945
1000,1,40729658
1000,1,40112562
1000,1,40894882
1000,1,39999496
1000,1,40852974
1000,1,40068935
1000,1,40901364
1000,1,40907771
1000,1,40966555
1000,1,40217192
1000,1,40212994
1000,1,40918070
1000,1,40989829
1000,1,40910917
1000,1,40918341
1000,1,41222608
1000,1,20913803
1000,1,17225626
1000,1,18193868
1000,1,17645685
1000,1,19357134
1000,1,19683403
1000,1,18409040
1000,1,19284739
1000,1,19638379
1000,1,17589430
1000,1,18687805
1000,1,41295900
1000,1,41316464
1000,1,40792957
1000,1,41324223
1000,1,40843972
1000,1,40766668
1000,1,41355081
1000,1,41378229
1000,1,40807689
1000,1,40850604
1000,1,40901008
1000,1,40944710
1000,1,41479658
1000,1,16505077
1000,1,17148277
1000,1,15513106
1000,1,41572241
1000,1,11854630
1000,1,11648565
1000,1,11975696
1000,1,12942555
1000,1,41393462
1000,1,41414276
1000,1,12393565
1000,1,41398551
1000,1,41469734
1000,1,41806393
1000,1,41431663
1000,1,41896551
1000,1,41479583
1000,1,41454165
1000,1,41904450
1000,1,41923737
1000,1,41839304
1000,1,41820304
1000,1,41578242
1000,1,41918702
1000,1,41851241
1000,1,41887599
1000,1,41682732
1000,1,41665229
1000,1,41656022
1000,1,41556546
1000,1,12317223
1000,1,12840930
1000,1,12745893
1000,1,13486565
1000,1,12065293
1000,1,42641496
1000,1,7853519
1000,1,11688991
1000,1,21869331
1000,1,10560330
1000,1,8447502
1000,1,14372593
1000,1,14418038
1000,1,14366051
1000,1,14187968
1000,1,14604756
1000,1,17993775
1000,1,14500041
1000,1,18158056
1000,1,17811610
1000,1,14678809
1000,1,14497642
1000,1,18105253
1000,1,18160311
1000,1,18443258
1000,1,18336374
1000,1,18658435
1000,1,18477517
1000,1,19579158
1000,1,18687389
1000,1,19729639
1000,1,19865262
1000,1,21984586
1000,1,22256619
1000,1,21047463
1000,1,22136375
1000,1,21916269
1000,1,21991544
1000,1,19865177
1000,1,21326644
1000,1,22137923
1000,1,21880127
1000,1,22273505
1000,1,14725647
1000,1,20144443
1000,1,22642554
1000,1,22911511
1000,1,7770369
1000,1,6868877
1000,1,8123979
1000,1,7916381
1000,1,22869748
1000,1,22925858
1000,1,22995192
1000,1,7040767
1000,1,23304369
1000,1,23564539
1000,1,6378592
1000,1,6530851
1000,1,23732728
1000,1,24330759
1000,1,6982439
1000,1,23292417
1000,1,23636554
1000,1,25266250
1000,1,24284112
1000,1,5847952
1000,1,24761573
1000,1,6008140
1000,1,25589438
1000,1,25760522
1000,1,6485120
1000,1,5666418
1000,1,25724620
1000,1,25146241
1000,1,6104285
1000,1,25737329
1000,1,25606590
1000,1,4929884
1000,1,28146404
1000,1,26624184
1000,1,26224603
1000,1,5090644
1000,1,26758269
1000,1,28416839
1000,1,26396529
1000,1,26456581
1000,1,26603330
1000,1,28462429
1000,1,26472631
1000,1,28460876
1000,1,26663116
