1,10,0.000116
2,10,0.000092
3,10,0.000083
4,10,0.000081
5,10,0.000080
6,10,0.000098
7,10,0.000089
8,10,0.000085
9,10,0.000093
10,10,0.000091
11,10,0.000080
12,10,0.000178
13,10,0.000062
14,10,0.000054
15,10,0.000069
16,10,0.000076
17,10,0.000060
18,10,0.000049
19,10,0.000182
20,10,0.000079
21,10,0.000140
22,10,0.000531
23,10,0.000098
24,10,0.000066
25,10,0.000067
26,10,0.000126
27,10,0.000058
28,10,0.000058
29,10,0.000054
30,10,0.000061
31,10,0.000055
32,10,0.000057
33,10,0.000062
34,10,0.000060
35,10,0.000061
36,10,0.000069
37,10,0.000081
38,10,0.000076
39,10,0.000111
40,10,0.000099
41,10,0.000074
42,10,0.000069
43,10,0.000208
44,10,0.000079
45,10,0.000098
46,10,0.000065
47,10,0.000062
48,10,0.000120
49,10,0.000061
50,10,0.000070
51,10,0.000098
52,10,0.000061
53,10,0.000070
54,10,0.000072
55,10,0.000064
56,10,0.000064
57,10,0.000460
58,10,0.000058
59,10,0.000056
60,10,0.000052
61,10,0.000057
62,10,0.000057
63,10,0.000058
64,10,0.000050
65,10,0.000062
66,10,0.000055
67,10,0.000097
68,10,0.000067
69,10,0.000076
70,10,0.000099
71,10,0.000074
72,10,0.000066
73,10,0.000071
74,10,0.000086
75,10,0.000113
76,10,0.000088
77,10,0.000077
78,10,0.000063
79,10,0.000053
80,10,0.000056
81,10,0.000064
82,10,0.000054
83,10,0.000051
84,10,0.000075
85,10,0.000179
86,10,0.000080
87,10,0.000068
88,10,0.000063
89,10,0.000055
90,10,0.000065
91,10,0.000062
92,10,0.000064
93,10,0.000060
94,10,0.000057
95,10,0.000142
96,10,0.000064
97,10,0.000061
98,10,0.000050
99,10,0.000056
100,10,0.000056
1,100,0.000081
2,100,0.000076
3,100,0.000063
4,100,0.000069
5,100,0.000090
6,100,0.000075
7,100,0.000069
8,100,0.000079
9,100,0.000059
10,100,0.000064
11,100,0.000241
12,100,0.000068
13,100,0.000068
14,100,0.000058
15,100,0.000070
16,100,0.000061
17,100,0.000053
18,100,0.000150
19,100,0.000084
20,100,0.000062
21,100,0.000063
22,100,0.000073
23,100,0.000073
24,100,0.000070
25,100,0.000113
26,100,0.000085
27,100,0.000079
28,100,0.000063
29,100,0.000093
30,100,0.000119
31,100,0.000102
32,100,0.000067
33,100,0.000065
34,100,0.000097
35,100,0.000060
36,100,0.000092
37,100,0.000077
38,100,0.000077
39,100,0.000463
40,100,0.000081
41,100,0.000068
42,100,0.000076
43,100,0.000064
44,100,0.000252
45,100,0.000073
46,100,0.000057
47,100,0.000520
48,100,0.000077
49,100,0.000073
50,100,0.000122
51,100,0.001013
52,100,0.000093
53,100,0.000104
54,100,0.000500
55,100,0.000065
56,100,0.000558
57,100,0.000066
58,100,0.000111
59,100,0.000172
60,100,0.000088
61,100,0.000113
62,100,0.000080
63,100,0.000100
64,100,0.000062
65,100,0.000078
66,100,0.000065
67,100,0.000066
68,100,0.000074
69,100,0.000075
70,100,0.000097
71,100,0.000615
72,100,0.000687
73,100,0.000078
74,100,0.000099
75,100,0.000075
76,100,0.000375
77,100,0.000107
78,100,0.000058
79,100,0.000069
80,100,0.000078
81,100,0.000191
82,100,0.000182
83,100,0.000152
84,100,0.000116
85,100,0.000076
86,100,0.000113
87,100,0.000158
88,100,0.000093
89,100,0.000101
90,100,0.000060
91,100,0.000053
92,100,0.000071
93,100,0.000145
94,100,0.000085
95,100,0.000144
96,100,0.000060
97,100,0.000102
98,100,0.000086
99,100,0.000096
100,100,0.000097
1,1000,0.000319
2,1000,0.000075
3,1000,0.000059
4,1000,0.000054
5,1000,0.000053
6,1000,0.000050
7,1000,0.000060
8,1000,0.000066
9,1000,0.000057
10,1000,0.000083
11,1000,0.000221
12,1000,0.000123
13,1000,0.000078
14,1000,0.000102
15,1000,0.000134
16,1000,0.000063
17,1000,0.000056
18,1000,0.000064
19,1000,0.000061
20,1000,0.000062
21,1000,0.000051
22,1000,0.000052
23,1000,0.000050
24,1000,0.000063
25,1000,0.000084
26,1000,0.000197
27,1000,0.000101
28,1000,0.000081
29,1000,0.000098
30,1000,0.000069
31,1000,0.000079
32,1000,0.000058
33,1000,0.000108
34,1000,0.000068
35,1000,0.000063
36,1000,0.000065
37,1000,0.000102
38,1000,0.000090
39,1000,0.000088
40,1000,0.000075
41,1000,0.000090
42,1000,0.000077
43,1000,0.000392
44,1000,0.000050
45,1000,0.000054
46,1000,0.000055
47,1000,0.000605
48,1000,0.000045
49,1000,0.000050
50,1000,0.000059
51,1000,0.000082
52,1000,0.000059
53,1000,0.000081
54,1000,0.000117
55,1000,0.000125
56,1000,0.000130
57,1000,0.000110
58,1000,0.000125
59,1000,0.000105
60,1000,0.000053
61,1000,0.000123
62,1000,0.000072
63,1000,0.000104
64,1000,0.000054
65,1000,0.000056
66,1000,0.000084
67,1000,0.000086
68,1000,0.000049
69,1000,0.000158
70,1000,0.000051
71,1000,0.000055
72,1000,0.000058
73,1000,0.000046
74,1000,0.000085
75,1000,0.000056
76,1000,0.000054
77,1000,0.000055
78,1000,0.000121
79,1000,0.000115
80,1000,0.000097
81,1000,0.000061
82,1000,0.000079
83,1000,0.000089
84,1000,0.000049
85,1000,0.000046
86,1000,0.000089
87,1000,0.000083
88,1000,0.000084
89,1000,0.000061
90,1000,0.000071
91,1000,0.000061
92,1000,0.000065
93,1000,0.000055
94,1000,0.000057
95,1000,0.000069
96,1000,0.000146
97,1000,0.000096
98,1000,0.000065
99,1000,0.000068
100,1000,0.000069
1,10000,0.000391
2,10000,0.000074
3,10000,0.000090
4,10000,0.000070
5,10000,0.000078
6,10000,0.000113
7,10000,0.000069
8,10000,0.000066
9,10000,0.000081
10,10000,0.000060
11,10000,0.000070
12,10000,0.000069
13,10000,0.000072
14,10000,0.000069
15,10000,0.000062
16,10000,0.000058
17,10000,0.000063
18,10000,0.000089
19,10000,0.000070
20,10000,0.000087
21,10000,0.000083
22,10000,0.000107
23,10000,0.000076
24,10000,0.000217
25,10000,0.000268
26,10000,0.000228
27,10000,0.000112
28,10000,0.000078
29,10000,0.000074
30,10000,0.000080
31,10000,0.000071
32,10000,0.000070
33,10000,0.000145
34,10000,0.000108
35,10000,0.000086
36,10000,0.000101
37,10000,0.000079
38,10000,0.000064
39,10000,0.000067
40,10000,0.000102
41,10000,0.000194
42,10000,0.000087
43,10000,0.000089
44,10000,0.000107
45,10000,0.000070
46,10000,0.000075
47,10000,0.000080
48,10000,0.000079
49,10000,0.000137
50,10000,0.000088
51,10000,0.000458
52,10000,0.000078
53,10000,0.000062
54,10000,0.000062
55,10000,0.000066
56,10000,0.000058
57,10000,0.000068
58,10000,0.000060
59,10000,0.000075
60,10000,0.000065
61,10000,0.000086
62,10000,0.000073
63,10000,0.000065
64,10000,0.000063
65,10000,0.000063
66,10000,0.000064
67,10000,0.000062
68,10000,0.000062
69,10000,0.000064
70,10000,0.000062
71,10000,0.000061
72,10000,0.000065
73,10000,0.000062
74,10000,0.000064
75,10000,0.000058
76,10000,0.000063
77,10000,0.000097
78,10000,0.000063
79,10000,0.000061
80,10000,0.000069
81,10000,0.000063
82,10000,0.000056
83,10000,0.000054
84,10000,0.000054
85,10000,0.000055
86,10000,0.000056
87,10000,0.000054
88,10000,0.000068
89,10000,0.000060
90,10000,0.000055
91,10000,0.000052
92,10000,0.000442
93,10000,0.000179
94,10000,0.000063
95,10000,0.000068
96,10000,0.000078
97,10000,0.000068
98,10000,0.000074
99,10000,0.000081
100,10000,0.000058
1,100000,0.000282
2,100000,0.000126
3,100000,0.000116
4,100000,0.000370
5,100000,0.000117
6,100000,0.000113
7,100000,0.000392
8,100000,0.000650
9,100000,0.000171
10,100000,0.000451
11,100000,0.000538
12,100000,0.000124
13,100000,0.000244
14,100000,0.000262
15,100000,0.000243
16,100000,0.000156
17,100000,0.000271
18,100000,0.000195
19,100000,0.000413
20,100000,0.000149
21,100000,0.000127
22,100000,0.000130
23,100000,0.000141
24,100000,0.000162
25,100000,0.000305
26,100000,0.000119
27,100000,0.000116
28,100000,0.000134
29,100000,0.000134
30,100000,0.000213
31,100000,0.000123
32,100000,0.000171
33,100000,0.000115
34,100000,0.000140
35,100000,0.000109
36,100000,0.000126
37,100000,0.000422
38,100000,0.000123
39,100000,0.000132
40,100000,0.000360
41,100000,0.000135
42,100000,0.000131
43,100000,0.000126
44,100000,0.000151
45,100000,0.000132
46,100000,0.000113
47,100000,0.000119
48,100000,0.000288
49,100000,0.000132
50,100000,0.000123
51,100000,0.000361
52,100000,0.000107
53,100000,0.000124
54,100000,0.000113
55,100000,0.000119
56,100000,0.000126
57,100000,0.000113
